YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,Airline_AS,Airline_B6,Airline_DL,Airline_EV,Airline_F9,Airline_HA,Airline_MQ,Airline_NK,Airline_OO,Airline_UA,Airline_US,Airline_VX,Airline_WN,Dayofweek_2,Dayofweek_3,Dayofweek_4,Dayofweek_5,Dayofweek_6,Dayofweek_7,log(y)
2015,3,17,2,B6,1041,N641JB,JFK,SAV,1446,1508.0,22.0,46.0,1554.0,148,154.0,105.0,718,1739.0,3.0,1714,1742.0,28.0,0,0,,6.0,0.0,21.0,1.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.3322048673179974
2015,3,19,4,MQ,3263,N647MQ,ACT,DFW,1155,1234.0,39.0,14.0,1248.0,44,57.0,30.0,89,1318.0,13.0,1239,1331.0,52.0,0,0,,13.0,0.0,0.0,39.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3.9512439108891013
2015,3,19,4,MQ,3179,N922MQ,LRD,DFW,1448,1605.0,77.0,8.0,1613.0,81,80.0,62.0,396,1715.0,10.0,1609,1725.0,76.0,0,0,,0.0,0.0,0.0,76.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4.33073347186527
2015,3,19,4,EV,2505,N880AS,LFT,DFW,1542,1610.0,28.0,26.0,1636.0,83,105.0,63.0,351,1739.0,16.0,1705,1755.0,50.0,0,0,,22.0,0.0,21.0,7.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.912023205428126
2015,3,19,4,UA,466,N482UA,SFO,DEN,1755,1824.0,29.0,23.0,1847.0,148,147.0,119.0,967,2146.0,5.0,2123,2151.0,28.0,0,0,,0.0,0.0,6.0,22.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3.3322048673179974
2015,3,19,4,MQ,3670,N660MQ,DFW,BMI,2020,2043.0,23.0,15.0,2058.0,114,110.0,89.0,690,2227.0,6.0,2214,2233.0,19.0,0,0,,0.0,0.0,7.0,12.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2.9444395054820913
2015,3,20,5,AA,1698,N3BNAA,SJU,DFW,730,812.0,42.0,13.0,825.0,322,309.0,284.0,2165,1209.0,12.0,1152,1221.0,29.0,0,0,,0.0,0.0,29.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.3672961748140007
2015,3,20,5,WN,596,N479WN,PVD,MCO,1525,1551.0,26.0,10.0,1601.0,180,180.0,153.0,1072,1834.0,17.0,1825,1851.0,26.0,0,0,,0.0,0.0,24.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3.258096922636793
2015,3,20,5,B6,760,N266JB,PHL,BOS,2035,2144.0,69.0,15.0,2159.0,74,76.0,55.0,280,2254.0,6.0,2149,2300.0,71.0,0,0,,2.0,0.0,6.0,63.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.262680017886376
2015,3,20,5,WN,698,N8628A,BWI,MHT,2220,2240.0,20.0,9.0,2249.0,75,70.0,57.0,377,2346.0,4.0,2335,2350.0,15.0,0,0,,0.0,0.0,0.0,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2.7080508677686543
2015,3,21,6,WN,1809,N8632A,MDW,LGA,1950,2026.0,36.0,14.0,2040.0,125,104.0,85.0,725,2305.0,5.0,2255,2310.0,15.0,0,0,,0.0,0.0,15.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2.7080508677686543
2015,3,23,1,EV,5205,N709EV,RDU,CLE,1911,2006.0,55.0,12.0,2018.0,93,82.0,66.0,416,2124.0,4.0,2044,2128.0,44.0,0,0,,0.0,0.0,0.0,44.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.7841898611909626
2015,3,23,1,EV,4237,N16147,ORD,JAN,1920,2119.0,119.0,14.0,2133.0,141,108.0,88.0,677,2301.0,6.0,2141,2307.0,86.0,0,0,,0.0,0.0,0.0,86.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.454347412532571
2015,3,23,1,WN,4368,N201LV,LAX,OAK,2155,2232.0,37.0,10.0,2242.0,85,87.0,53.0,337,2335.0,24.0,2320,2359.0,39.0,0,0,,2.0,0.0,9.0,28.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.66356190253987
2015,3,24,2,AA,1234,N3LXAA,LAS,ORD,27,134.0,67.0,13.0,147.0,203,204.0,179.0,1514,646.0,12.0,550,658.0,68.0,0,0,,1.0,0.0,67.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.219507852234919
2015,3,24,2,DL,1217,N696DL,DTW,LAS,1755,1915.0,80.0,16.0,1931.0,267,260.0,236.0,1749,2027.0,8.0,1922,2035.0,73.0,0,0,,0.0,0.0,73.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.2904595781346835
2015,3,24,2,WN,2165,N620SW,IND,MCI,1820,1836.0,16.0,9.0,1845.0,95,100.0,85.0,451,1910.0,6.0,1855,1916.0,21.0,0,0,,5.0,0.0,16.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,3.0445229139137857
2015,3,24,2,AA,1535,N576AA,MCI,DFW,1920,2030.0,70.0,23.0,2053.0,100,102.0,74.0,460,2207.0,5.0,2100,2212.0,72.0,0,0,,2.0,0.0,22.0,33.0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.276666257904934
2015,3,24,2,HA,311,N476HA,ITO,HNL,1950,2039.0,49.0,8.0,2047.0,50,50.0,36.0,216,2123.0,6.0,2040,2129.0,49.0,0,0,,0.0,0.0,46.0,3.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3.8918205021922385
2015,3,25,3,B6,1516,N935JB,SFO,JFK,1545,1556.0,11.0,19.0,1615.0,331,335.0,306.0,2586,21.0,10.0,16,31.0,15.0,0,0,,4.0,0.0,11.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.7080508677686543
2015,3,25,3,VX,936,N530VA,SFO,LAX,1610,1755.0,105.0,17.0,1812.0,80,83.0,56.0,337,1908.0,10.0,1730,1918.0,108.0,0,0,,0.0,0.0,108.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,4.682131319716808
2015,3,25,3,DL,1401,N909DE,PBI,LGA,1620,1623.0,3.0,35.0,1658.0,175,191.0,149.0,1035,1927.0,7.0,1915,1934.0,19.0,0,0,,19.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.9444395054820913
2015,3,25,3,UA,1587,N73299,RSW,EWR,1658,1701.0,3.0,16.0,1717.0,166,178.0,148.0,1068,1945.0,14.0,1944,1959.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2.7080508677686543
2015,3,25,3,WN,1983,N383SW,BWI,CMH,1840,1948.0,68.0,10.0,1958.0,80,72.0,58.0,337,2056.0,4.0,2000,2100.0,60.0,0,0,,0.0,0.0,57.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4.094344728888753
2015,3,26,4,B6,511,N524JB,FLL,AUS,1558,1558.0,0.0,79.0,1717.0,191,252.0,169.0,1105,1906.0,4.0,1809,1910.0,61.0,0,0,,61.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.110874028107724
2015,3,26,4,UA,1242,N37267,EWR,FLL,1603,1727.0,84.0,16.0,1743.0,192,183.0,164.0,1065,2027.0,3.0,1915,2030.0,75.0,0,0,,0.0,0.0,24.0,51.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,4.317488246869635
2015,3,26,4,UA,1447,N27421,ORD,PHL,1728,1821.0,53.0,13.0,1834.0,124,127.0,108.0,678,2122.0,6.0,2032,2128.0,56.0,0,0,,56.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,4.0253518693065615
2015,3,27,5,US,851,N195UW,MCO,PHL,1500,1600.0,60.0,30.0,1630.0,145,145.0,105.0,861,1815.0,10.0,1725,1825.0,60.0,0,0,,0.0,0.0,11.0,49.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,4.094344728888753
2015,3,27,5,US,470,N543UW,TPA,CLT,1535,1638.0,63.0,11.0,1649.0,100,86.0,66.0,507,1755.0,9.0,1715,1804.0,49.0,0,0,,0.0,0.0,7.0,42.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.8918205021922385
2015,3,27,5,OO,5391,N919SW,MRY,LAX,1801,1902.0,61.0,12.0,1914.0,77,76.0,50.0,266,2004.0,14.0,1918,2018.0,60.0,0,0,,60.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4.094344728888753
2015,3,27,5,UA,1061,N28478,LAX,MCO,2235,2304.0,29.0,17.0,2321.0,287,276.0,251.0,2218,632.0,8.0,622,640.0,18.0,0,0,,0.0,0.0,18.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2.8903723134515658
2015,3,28,6,MQ,3086,N519MQ,BNA,LGA,1200,1157.0,-3.0,14.0,1211.0,126,159.0,97.0,764,1448.0,48.0,1506,1536.0,30.0,0,0,,30.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3.4011977149954333
2015,3,28,6,WN,3707,N428WN,STL,MCO,2150,2256.0,66.0,7.0,2303.0,125,108.0,98.0,882,141.0,3.0,55,144.0,49.0,0,0,,0.0,0.0,4.0,45.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3.8918205021922385
2015,3,29,7,US,727,N836AW,PIT,LAX,800,758.0,-2.0,21.0,819.0,321,350.0,296.0,2136,1015.0,33.0,1021,1048.0,27.0,0,0,,27.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3.2958372363746307
2015,3,30,1,EV,5028,N611QX,LGA,BUF,935,1012.0,37.0,48.0,1100.0,103,105.0,53.0,292,1153.0,4.0,1118,1157.0,39.0,0,0,,2.0,0.0,0.0,37.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.66356190253987
2015,3,31,2,DL,2568,N917DN,PBI,ATL,545,544.0,-1.0,45.0,629.0,106,128.0,77.0,545,746.0,6.0,731,752.0,21.0,0,0,,21.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.0445229139137857
2015,3,31,2,NK,431,N606NK,RSW,DFW,1316,1325.0,9.0,14.0,1339.0,178,189.0,166.0,1017,1525.0,9.0,1514,1534.0,20.0,0,0,,11.0,0.0,1.0,8.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2.995732773553866
2015,3,31,2,WN,264,N798SW,TPA,MDW,2225,2314.0,49.0,8.0,2322.0,160,152.0,139.0,997,41.0,5.0,5,46.0,41.0,0,0,,0.0,0.0,5.0,36.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,3.7135723106067173
2015,4,1,3,AA,2292,N541AA,DFW,LAS,2025,2123.0,58.0,12.0,2135.0,187,171.0,150.0,1055,2205.0,9.0,2132,2214.0,42.0,0,0,,0.0,0.0,0.0,0.0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3.737669856378578
2015,4,2,4,AS,200,N767AS,SEA,SJC,610,758.0,108.0,14.0,812.0,132,117.0,100.0,697,952.0,3.0,822,955.0,93.0,0,0,,0.0,0.0,93.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.532599600680132
2015,4,2,4,WN,113,N768SW,OAK,SAN,1400,1432.0,32.0,9.0,1441.0,80,80.0,66.0,446,1547.0,5.0,1520,1552.0,32.0,0,0,,0.0,0.0,10.0,22.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3.465736215299678
2015,4,2,4,WN,747,N479WN,LAS,BNA,1655,1810.0,75.0,15.0,1825.0,205,186.0,166.0,1587,2311.0,5.0,2220,2316.0,56.0,0,0,,0.0,0.0,10.0,46.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,4.0253518693065615
2015,4,2,4,WN,4193,N408WN,ORF,BWI,1920,1948.0,28.0,36.0,2024.0,70,80.0,38.0,159,2102.0,6.0,2030,2108.0,38.0,0,0,,10.0,0.0,4.0,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3.637586422884246
2015,4,2,4,WN,3233,N473WN,BUR,OAK,2125,2229.0,64.0,8.0,2237.0,70,67.0,53.0,325,2330.0,6.0,2235,2336.0,61.0,0,0,,0.0,0.0,0.0,61.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,4.110874028107724
2015,4,3,5,MQ,3363,N843MQ,JFK,RDU,815,814.0,-1.0,42.0,856.0,101,120.0,76.0,427,1012.0,2.0,956,1014.0,18.0,0,0,,18.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2.8903723134515658
2015,4,3,5,HA,529,N481HA,OGG,HNL,1251,1257.0,6.0,10.0,1307.0,36,48.0,23.0,100,1330.0,15.0,1327,1345.0,18.0,0,0,,0.0,0.0,13.0,5.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2.8903723134515658
2015,4,3,5,US,750,N956UW,DFW,PHL,1255,1346.0,51.0,11.0,1357.0,197,197.0,182.0,1303,1759.0,4.0,1712,1803.0,51.0,0,0,,51.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.931825828802738
2015,4,3,5,WN,2967,N754SW,BWI,LAX,1820,1819.0,-1.0,14.0,1833.0,350,389.0,365.0,2329,2138.0,10.0,2110,2148.0,38.0,0,0,,38.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3.637586422884246
2015,4,3,5,DL,582,N361NW,DTW,LGA,1944,2036.0,52.0,11.0,2047.0,104,86.0,68.0,502,2155.0,7.0,2128,2202.0,34.0,0,0,,0.0,0.0,34.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.526360818733765
2015,4,5,7,WN,4191,N775SW,SJC,PDX,1310,1437.0,87.0,11.0,1448.0,100,95.0,82.0,569,1610.0,2.0,1450,1612.0,82.0,0,0,,0.0,0.0,0.0,82.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,4.406719369215465
2015,4,6,1,OO,4495,N822SK,GEG,SLC,1317,1313.0,-4.0,31.0,1344.0,96,118.0,80.0,546,1604.0,7.0,1553,1611.0,18.0,0,0,,18.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.8903723134515658
2015,4,7,2,MQ,2900,N640MQ,ORD,MSN,1515,1604.0,49.0,16.0,1620.0,61,45.0,25.0,108,1645.0,4.0,1616,1649.0,33.0,0,0,,0.0,0.0,0.0,33.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3.4965078644967376
2015,4,7,2,NK,614,N631NK,MSP,ORD,1850,1857.0,7.0,12.0,1909.0,92,110.0,71.0,334,2020.0,27.0,2022,2047.0,25.0,0,0,,21.0,0.0,4.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3.218876224868121
2015,4,7,2,UA,1222,N37290,DEN,SJC,1908,1936.0,28.0,10.0,1946.0,164,159.0,144.0,948,2110.0,5.0,2052,2115.0,23.0,0,0,,0.0,0.0,23.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,3.1354946507116637
2015,4,7,2,MQ,3139,N9EAMQ,ORD,XNA,2015,2015.0,0.0,43.0,2058.0,110,126.0,79.0,522,2217.0,4.0,2205,2221.0,16.0,0,0,,16.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2.772589347239586
2015,4,8,3,WN,4123,N8308K,MDW,LAX,835,906.0,31.0,12.0,918.0,265,274.0,248.0,1750,1126.0,14.0,1100,1140.0,40.0,0,0,,9.0,0.0,12.0,19.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,3.688879704113905
2015,4,8,3,UA,765,N819UA,LGA,ORD,1500,1541.0,41.0,24.0,1605.0,155,167.0,130.0,733,1715.0,13.0,1635,1728.0,53.0,0,0,,31.0,0.0,0.0,22.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3.9702921022313493
2015,4,8,3,US,1916,N829AW,CLT,DCA,2215,18.0,123.0,17.0,35.0,74,77.0,52.0,331,127.0,8.0,2329,135.0,126.0,0,0,,3.0,0.0,0.0,123.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,4.836281986316554
2015,4,9,4,US,1724,N944UW,RDU,PHL,520,607.0,47.0,13.0,620.0,75,80.0,59.0,337,719.0,8.0,635,727.0,52.0,0,0,,5.0,0.0,0.0,0.0,47.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,3.9512439108891013
2015,4,9,4,MQ,3101,N629MQ,DFW,ICT,1040,1147.0,67.0,11.0,1158.0,86,68.0,54.0,328,1252.0,3.0,1206,1255.0,49.0,0,0,,0.0,0.0,6.0,43.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3.8918205021922385
2015,4,9,4,WN,44,N7713A,HOU,DAL,1700,1835.0,95.0,9.0,1844.0,60,82.0,56.0,239,1940.0,17.0,1800,1957.0,117.0,0,0,,22.0,0.0,0.0,0.0,95.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,4.762174020267838
2015,4,9,4,OO,4447,N815SK,DTW,MKE,1730,1759.0,29.0,19.0,1818.0,66,72.0,50.0,237,1808.0,3.0,1736,1811.0,35.0,0,0,,6.0,0.0,0.0,29.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3.5553483472036587
2015,4,10,5,WN,1429,N296WN,BWI,AUS,755,829.0,34.0,11.0,840.0,215,212.0,197.0,1342,1057.0,4.0,1030,1101.0,31.0,0,0,,0.0,0.0,28.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3.433987527065739
2015,4,10,5,HA,51,N370HA,JFK,HNL,1000,951.0,-9.0,59.0,1050.0,660,689.0,624.0,4983,1514.0,6.0,1500,1520.0,20.0,0,0,,0.0,0.0,20.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2.995732773553866
2015,4,10,5,EV,2527,N906EV,VPS,DFW,1230,1302.0,32.0,10.0,1312.0,130,114.0,99.0,641,1451.0,5.0,1440,1456.0,16.0,0,0,,0.0,0.0,0.0,16.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.772589347239586
2015,4,10,5,AA,1684,N344AA,MIA,MCO,1410,1433.0,23.0,15.0,1448.0,64,62.0,40.0,192,1528.0,7.0,1514,1535.0,21.0,0,0,,0.0,0.0,21.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0445229139137857
2015,4,10,5,WN,464,N687SW,ORF,MCO,1830,1908.0,38.0,8.0,1916.0,120,110.0,94.0,655,2050.0,8.0,2030,2058.0,28.0,0,0,,0.0,0.0,0.0,28.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3.3322048673179974
2015,4,10,5,WN,501,N386SW,SAN,LAS,1955,2132.0,97.0,8.0,2140.0,70,57.0,44.0,258,2224.0,5.0,2105,2229.0,84.0,0,0,,0.0,0.0,0.0,84.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4.430816917890926
2015,4,11,6,US,2173,N958UW,BOS,DCA,800,811.0,11.0,25.0,836.0,98,120.0,75.0,399,951.0,20.0,938,1011.0,33.0,0,0,,22.0,0.0,11.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3.4965078644967376
2015,4,11,6,DL,805,N951DN,PHL,ATL,835,913.0,38.0,13.0,926.0,127,118.0,100.0,666,1106.0,5.0,1042,1111.0,29.0,0,0,,0.0,0.0,29.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3.3672961748140007
2015,4,11,6,WN,2791,N717SA,OAK,PHX,1430,1507.0,37.0,7.0,1514.0,110,107.0,94.0,646,1648.0,6.0,1620,1654.0,34.0,0,0,,0.0,0.0,12.0,22.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3.526360818733765
2015,4,12,7,F9,1344,N954FR,PHX,CLE,2200,2251.0,51.0,19.0,2310.0,225,222.0,196.0,1737,526.0,7.0,445,533.0,48.0,0,0,,10.0,0.0,6.0,32.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.8712012192412026
2015,4,13,1,B6,655,N712JB,SYR,MCO,1810,1838.0,28.0,8.0,1846.0,168,178.0,145.0,1053,2111.0,25.0,2058,2136.0,38.0,0,0,,10.0,0.0,0.0,28.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.637586422884246
2015,4,13,1,US,451,N575UW,CLT,SLC,2005,2031.0,26.0,23.0,2054.0,266,264.0,236.0,1727,2250.0,5.0,2231,2255.0,24.0,0,0,,0.0,0.0,24.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3.1780542470145257
2015,4,14,2,AA,1566,N3LPAA,SAN,ORD,750,757.0,7.0,25.0,822.0,245,264.0,213.0,1723,1355.0,26.0,1355,1421.0,26.0,0,0,,19.0,0.0,7.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.258096922636793
2015,4,14,2,AS,311,N767AS,SFO,SEA,915,911.0,-4.0,39.0,950.0,124,154.0,109.0,679,1139.0,6.0,1119,1145.0,26.0,0,0,,26.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.258096922636793
2015,4,14,2,WN,784,N264LV,LAS,CLE,1720,1823.0,63.0,26.0,1849.0,240,241.0,210.0,1824,119.0,5.0,20,124.0,64.0,0,0,,1.0,0.0,63.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,4.1588832396096596
2015,4,15,3,VX,938,N837VA,SFO,LAX,1750,1804.0,14.0,21.0,1825.0,80,86.0,59.0,337,1924.0,6.0,1910,1930.0,20.0,0,0,,0.0,0.0,6.0,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2.995732773553866
2015,4,15,3,DL,374,N928DN,ATL,DCA,2035,2101.0,26.0,28.0,2129.0,107,102.0,70.0,547,2239.0,4.0,2222,2243.0,21.0,0,0,,0.0,0.0,21.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3.0445229139137857
2015,4,16,4,WN,573,N440LV,SMF,LAS,1530,1554.0,24.0,7.0,1601.0,80,74.0,61.0,397,1702.0,6.0,1650,1708.0,18.0,0,0,,0.0,0.0,6.0,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2.8903723134515658
2015,4,16,4,WN,4550,N492WN,MCO,SAT,1645,1800.0,75.0,15.0,1815.0,170,190.0,167.0,1041,2002.0,8.0,1835,2010.0,95.0,0,0,,20.0,0.0,0.0,6.0,69.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,4.553876996863694
2015,4,16,4,F9,185,N908FR,OMA,DEN,1720,1754.0,34.0,14.0,1808.0,95,103.0,84.0,472,1832.0,5.0,1755,1837.0,42.0,0,0,,41.0,0.0,0.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.737669856378578
2015,4,16,4,AS,721,N433AS,LAX,SLC,1750,1815.0,25.0,11.0,1826.0,112,106.0,91.0,590,2057.0,4.0,2042,2101.0,19.0,0,0,,0.0,0.0,0.0,19.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.9444395054820913
2015,4,16,4,US,1741,N767UW,PBI,DCA,1915,1930.0,15.0,12.0,1942.0,138,138.0,121.0,857,2143.0,5.0,2133,2148.0,15.0,0,0,,0.0,0.0,15.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,2.7080508677686543
2015,4,17,5,US,1804,N958UW,IAH,PHL,620,618.0,-2.0,92.0,750.0,193,262.0,167.0,1325,1137.0,3.0,1033,1140.0,67.0,0,0,,67.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,4.204692768644686
2015,4,17,5,DL,1272,N673DL,MCI,ATL,1006,1125.0,79.0,8.0,1133.0,119,109.0,93.0,692,1406.0,8.0,1305,1414.0,69.0,0,0,,0.0,0.0,0.0,69.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.234106649524785
2015,4,17,5,AA,1689,N3GDAA,LAS,DFW,1605,1613.0,8.0,17.0,1630.0,163,223.0,192.0,1055,2142.0,14.0,2048,2156.0,68.0,0,0,,60.0,0.0,8.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.219507852234919
2015,4,17,5,WN,2259,N651SW,DAL,ATL,1830,1905.0,35.0,7.0,1912.0,125,112.0,90.0,721,2142.0,15.0,2135,2157.0,22.0,0,0,,0.0,0.0,2.0,20.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3.091042907903667
